Submission ID,Common Name,Scientific Name,Taxonomic Order,Count,State/Province,County,Location ID,Location,Latitude,Longitude,Date,Time,Protocol,Duration (Min),All Obs Reported,Distance Traveled (km),Area Covered (ha),Number of Observers,Breeding Code,Observation Details,Checklist Comments,ML Catalog Numbers
S275117125,Turkey Vulture,Cathartes aura,7815,1,US-MD,Prince George's,L265951,Lake Artemesia,38.9875613,-76.9223213,2025-09-23,11:19 AM,eBird - Traveling Count,131,1,1.07,,1
S280940520,Turkey Vulture,Cathartes aura,7815,2,US-MD,Prince George's,L265951,Lake Artemesia,38.9875613,-76.9223213,2025-10-23,09:03 AM,eBird - Traveling Count,114,1,2.151,,1,,,Lawnmowers :(
S281905245,Turkey Vulture,Cathartes aura,7815,1,US-MD,Prince George's,L265951,Lake Artemesia,38.9875613,-76.9223213,2025-10-29,08:29 AM,eBird - Traveling Count,84,1,.901,,1
S282322765,Turkey Vulture,Cathartes aura,7815,1,US-MD,Prince George's,L265951,Lake Artemesia,38.9875613,-76.9223213,2025-11-01,08:06 AM,eBird - Traveling Count,149,1,1.168,,1
S284142669,Turkey Vulture,Cathartes aura,7815,1,US-MD,Prince George's,L265951,Lake Artemesia,38.9875613,-76.9223213,2025-11-12,08:37 AM,eBird - Traveling Count,117,1,1.544,,1
S285185979,Turkey Vulture,Cathartes aura,7815,1,US-MD,Prince George's,L265951,Lake Artemesia,38.9875613,-76.9223213,2025-11-19,09:53 AM,eBird - Traveling Count,90,1,1.29,,1
S278589367,Osprey,Pandion haliaetus,7832,1,US-MD,Cecil,L130476,Elk Neck SP--Turkey Pt.,39.4501419,-76.0083771,2025-10-11,09:12 AM,eBird - Traveling Count,101,1,1.133,,1
S269633855,Osprey,Pandion haliaetus,7832,2,US-MD,Harford,L446446,Swan Harbor Farm Park,39.522482,-76.11444,2025-08-26,06:49 AM,eBird - Traveling Count,102,1,1.96,,1
S182119808,Osprey,Pandion haliaetus,7832,X,US-CT,New Haven,L33514598,Connecticut Audubon Society,41.1759148,-73.1016006,2024-06-17,,eBird - Casual Observation,,0,,,1
S220957381,Osprey,Pandion haliaetus,7832,2,US-MD,Prince George's,L265951,Lake Artemesia,38.9875613,-76.9223213,2025-03-25,08:30 AM,eBird - Traveling Count,105,1,1.609,,1
S233832509,Osprey,Pandion haliaetus,7832,1,US-MD,Prince George's,L265951,Lake Artemesia,38.9875613,-76.9223213,2025-05-06,09:25 AM,eBird - Traveling Count,123,1,1.696,,1
S234745565,Osprey,Pandion haliaetus,7832,1,US-MD,Prince George's,L265951,Lake Artemesia,38.9875613,-76.9223213,2025-05-08,02:23 PM,eBird - Traveling Count,72,1,2.961,,1
S235551582,Osprey,Pandion haliaetus,7832,1,US-MD,Prince George's,L265951,Lake Artemesia,38.9875613,-76.9223213,2025-05-10,06:46 AM,eBird - Traveling Count,134,1,1.728,,1
S284396120,Sharp-shinned Hawk,Accipiter striatus,8256,2,US-MD,Prince George's,L265951,Lake Artemesia,38.9875613,-76.9223213,2025-11-14,07:04 AM,eBird - Traveling Count,124,1,1.384,,1,,2 chasing each other by Indian creek
S203605899,Cooper's Hawk,Astur cooperii,8278,2,US-MD,Baltimore,L33865820,Cromwell Valley Park,39.4137417,-76.5471909,2024-11-25,09:00 AM,eBird - Traveling Count,60,1,1.931,,1,,"Seen flying with another cooper's, then perched alone and called several times",,626712353
S178979621,Cooper's Hawk,Astur cooperii,8278,X,US-MD,Harford,L32761261,Home,39.5135117,-76.3484726,2024-01-13,,eBird - Casual Observation,,0,,,1
S201829756,Cooper's Hawk,Astur cooperii,8278,2,US-MD,Prince George's,L3228196,"Konterra Drive fields and ponds (private property, restricted access)",39.0781569,-76.8924694,2024-11-08,03:30 PM,eBird - Traveling Count,195,1,2.414,,40,,,"53-70ºF, clear, wind WSW 1-5 mph.  Sunset 5:00 EST.  Caravan of 24 cars.    Konterra is private property, no trespassing. Jay Sheppard is the only person with permission from the land owner to enter the property and to host guided caravan birfing tours. Those who enter the property without permission from the land owner are trespassing. Anyone can bird or take pictures from the public sidewalk along Konterra Drive that surrounds north and east half of the property. The fields, ponds, and infrastructure built by the land owner are on private property, please do not trespass."
S198504448,Cooper's Hawk,Astur cooperii,8278,1,US-MD,Prince George's,L265951,Lake Artemesia,38.9875613,-76.9223213,2024-10-12,09:34 AM,eBird - Traveling Count,97,1,3.09,,13
S275117125,Cooper's Hawk,Astur cooperii,8278,1,US-MD,Prince George's,L265951,Lake Artemesia,38.9875613,-76.9223213,2025-09-23,11:19 AM,eBird - Traveling Count,131,1,1.07,,1
S284142669,Cooper's Hawk,Astur cooperii,8278,1,US-MD,Prince George's,L265951,Lake Artemesia,38.9875613,-76.9223213,2025-11-12,08:37 AM,eBird - Traveling Count,117,1,1.544,,1
S284396120,Cooper's Hawk,Astur cooperii,8278,1,US-MD,Prince George's,L265951,Lake Artemesia,38.9875613,-76.9223213,2025-11-14,07:04 AM,eBird - Traveling Count,124,1,1.384,,1
S287406297,Cooper's Hawk,Astur cooperii,8278,1,US-MD,Prince George's,L265951,Lake Artemesia,38.9875613,-76.9223213,2025-12-05,01:21 PM,eBird - Traveling Count,83,1,1.196,,1
S201826679,Northern Harrier,Circus hudsonius,8324,X,US-MD,Prince George's,L37903875,Konterra,38.9949955,-76.9330874,2023-11-08,,eBird - Casual Observation,,0,,,1
S201829756,Northern Harrier,Circus hudsonius,8324,4,US-MD,Prince George's,L3228196,"Konterra Drive fields and ponds (private property, restricted access)",39.0781569,-76.8924694,2024-11-08,03:30 PM,eBird - Traveling Count,195,1,2.414,,40,,,"53-70ºF, clear, wind WSW 1-5 mph.  Sunset 5:00 EST.  Caravan of 24 cars.    Konterra is private property, no trespassing. Jay Sheppard is the only person with permission from the land owner to enter the property and to host guided caravan birfing tours. Those who enter the property without permission from the land owner are trespassing. Anyone can bird or take pictures from the public sidewalk along Konterra Drive that surrounds north and east half of the property. The fields, ponds, and infrastructure built by the land owner are on private property, please do not trespass."
S219245705,Bald Eagle,Haliaeetus leucocephalus,8367,4,US-MD,Cecil,L827083,Conowingo Park,39.6588679,-76.156497,2025-03-18,11:30 AM,eBird - Traveling Count,30,1,.805,,1,,1 immature
S278589367,Bald Eagle,Haliaeetus leucocephalus,8367,1,US-MD,Cecil,L130476,Elk Neck SP--Turkey Pt.,39.4501419,-76.0083771,2025-10-11,09:12 AM,eBird - Traveling Count,101,1,1.133,,1
S289886153,Bald Eagle,Haliaeetus leucocephalus,8367,2,US-MD,Cecil,L451204,Perryville Community Park,39.5471399,-76.0492516,2025-12-23,01:36 PM,eBird - Traveling Count,90,1,.719,,1,,Its echoing calls were creepy tbh,Conservative aythya estimates
S183506330,Bald Eagle,Haliaeetus leucocephalus,8367,X,US-MD,Harford,L33052471,Home,39.5115926,-76.3364772,2024-06-24,,eBird - Casual Observation,,0,,,1
S204873220,Bald Eagle,Haliaeetus leucocephalus,8367,4,US-MD,Harford,L501716,Leight Park,39.4505764,-76.2682486,2024-12-08,02:30 PM,eBird - Traveling Count,45,1,1.609,,1,,"Spotted 1 adult and 3 immature. Heard a call towards the water but am unsure if this was from one previously spotted, so I excluded it from the count",,627282006
S269633855,Bald Eagle,Haliaeetus leucocephalus,8367,1,US-MD,Harford,L446446,Swan Harbor Farm Park,39.522482,-76.11444,2025-08-26,06:49 AM,eBird - Traveling Count,102,1,1.96,,1
S286222727,Bald Eagle,Haliaeetus leucocephalus,8367,2,US-MD,Harford,L446446,Swan Harbor Farm Park,39.522482,-76.11444,2025-11-26,08:59 AM,eBird - Traveling Count,126,1,2.933,,1
S280080156,Bald Eagle,Haliaeetus leucocephalus,8367,1,US-MD,Prince George's,L795955,Bladensburg Waterfront Park,38.9363,-76.938538,2025-10-18,09:56 AM,eBird - Traveling Count,20,1,1.011,,1,,,Birding by bike
S220957381,Bald Eagle,Haliaeetus leucocephalus,8367,1,US-MD,Prince George's,L265951,Lake Artemesia,38.9875613,-76.9223213,2025-03-25,08:30 AM,eBird - Traveling Count,105,1,1.609,,1
S235551582,Bald Eagle,Haliaeetus leucocephalus,8367,1,US-MD,Prince George's,L265951,Lake Artemesia,38.9875613,-76.9223213,2025-05-10,06:46 AM,eBird - Traveling Count,134,1,1.728,,1
S278420453,Bald Eagle,Haliaeetus leucocephalus,8367,1,US-MD,Prince George's,L265951,Lake Artemesia,38.9875613,-76.9223213,2025-10-10,07:29 AM,eBird - Traveling Count,156,1,.791,,1
S281905245,Bald Eagle,Haliaeetus leucocephalus,8367,1,US-MD,Prince George's,L265951,Lake Artemesia,38.9875613,-76.9223213,2025-10-29,08:29 AM,eBird - Traveling Count,84,1,.901,,1
S285185979,Bald Eagle,Haliaeetus leucocephalus,8367,1,US-MD,Prince George's,L265951,Lake Artemesia,38.9875613,-76.9223213,2025-11-19,09:53 AM,eBird - Traveling Count,90,1,1.29,,1
S219245705,Red-shouldered Hawk,Buteo lineatus,8487,1,US-MD,Cecil,L827083,Conowingo Park,39.6588679,-76.156497,2025-03-18,11:30 AM,eBird - Traveling Count,30,1,.805,,1
S289886153,Red-shouldered Hawk,Buteo lineatus,8487,1,US-MD,Cecil,L451204,Perryville Community Park,39.5471399,-76.0492516,2025-12-23,01:36 PM,eBird - Traveling Count,90,1,.719,,1,,,Conservative aythya estimates
S280099098,Red-shouldered Hawk,Buteo lineatus,8487,1,US-DC,District of Columbia,L247770,Kenilworth Park and Aquatic Gardens,38.9133204,-76.9443433,2025-10-18,10:40 AM,eBird - Traveling Count,34,1,1.664,,1,,,Birding riverwalk trail by bike
S183516535,Red-shouldered Hawk,Buteo lineatus,8487,X,US-MD,Harford,L33052471,Home,39.5115926,-76.3364772,2024-06-24,,eBird - Casual Observation,,0,,,1
S286222727,Red-shouldered Hawk,Buteo lineatus,8487,1,US-MD,Harford,L446446,Swan Harbor Farm Park,39.522482,-76.11444,2025-11-26,08:59 AM,eBird - Traveling Count,126,1,2.933,,1
S199618315,Red-shouldered Hawk,Buteo lineatus,8487,1,US-MD,Prince George's,L265951,Lake Artemesia,38.9875613,-76.9223213,2024-10-20,11:01 AM,eBird - Traveling Count,21,1,1.287,,1
S220957381,Red-shouldered Hawk,Buteo lineatus,8487,1,US-MD,Prince George's,L265951,Lake Artemesia,38.9875613,-76.9223213,2025-03-25,08:30 AM,eBird - Traveling Count,105,1,1.609,,1
S233832509,Red-shouldered Hawk,Buteo lineatus,8487,1,US-MD,Prince George's,L265951,Lake Artemesia,38.9875613,-76.9223213,2025-05-06,09:25 AM,eBird - Traveling Count,123,1,1.696,,1
S234745565,Red-shouldered Hawk,Buteo lineatus,8487,1,US-MD,Prince George's,L265951,Lake Artemesia,38.9875613,-76.9223213,2025-05-08,02:23 PM,eBird - Traveling Count,72,1,2.961,,1
S235551582,Red-shouldered Hawk,Buteo lineatus,8487,1,US-MD,Prince George's,L265951,Lake Artemesia,38.9875613,-76.9223213,2025-05-10,06:46 AM,eBird - Traveling Count,134,1,1.728,,1
S238291282,Red-shouldered Hawk,Buteo lineatus,8487,1,US-MD,Prince George's,L265951,Lake Artemesia,38.9875613,-76.9223213,2025-05-15,10:34 AM,eBird - Traveling Count,107,1,1.866,,1
S275117125,Red-shouldered Hawk,Buteo lineatus,8487,1,US-MD,Prince George's,L265951,Lake Artemesia,38.9875613,-76.9223213,2025-09-23,11:19 AM,eBird - Traveling Count,131,1,1.07,,1
S278152902,Red-shouldered Hawk,Buteo lineatus,8487,1,US-MD,Prince George's,L265951,Lake Artemesia,38.9875613,-76.9223213,2025-10-09,07:15 AM,eBird - Traveling Count,85,1,1.127,,1
S278420453,Red-shouldered Hawk,Buteo lineatus,8487,1,US-MD,Prince George's,L265951,Lake Artemesia,38.9875613,-76.9223213,2025-10-10,07:29 AM,eBird - Traveling Count,156,1,.791,,1
S279692636,Red-shouldered Hawk,Buteo lineatus,8487,1,US-MD,Prince George's,L265951,Lake Artemesia,38.9875613,-76.9223213,2025-10-16,07:34 AM,eBird - Traveling Count,157,1,1.262,,1
S280940520,Red-shouldered Hawk,Buteo lineatus,8487,1,US-MD,Prince George's,L265951,Lake Artemesia,38.9875613,-76.9223213,2025-10-23,09:03 AM,eBird - Traveling Count,114,1,2.151,,1,,,Lawnmowers :(
S281080741,Red-shouldered Hawk,Buteo lineatus,8487,2,US-MD,Prince George's,L265951,Lake Artemesia,38.9875613,-76.9223213,2025-10-24,08:23 AM,eBird - Traveling Count,102,1,1.183,,1
S281905245,Red-shouldered Hawk,Buteo lineatus,8487,1,US-MD,Prince George's,L265951,Lake Artemesia,38.9875613,-76.9223213,2025-10-29,08:29 AM,eBird - Traveling Count,84,1,.901,,1
S282322765,Red-shouldered Hawk,Buteo lineatus,8487,2,US-MD,Prince George's,L265951,Lake Artemesia,38.9875613,-76.9223213,2025-11-01,08:06 AM,eBird - Traveling Count,149,1,1.168,,1
S282991819,Red-shouldered Hawk,Buteo lineatus,8487,1,US-MD,Prince George's,L265951,Lake Artemesia,38.9875613,-76.9223213,2025-11-05,07:08 AM,eBird - Traveling Count,131,1,1.142,,1
S284142669,Red-shouldered Hawk,Buteo lineatus,8487,1,US-MD,Prince George's,L265951,Lake Artemesia,38.9875613,-76.9223213,2025-11-12,08:37 AM,eBird - Traveling Count,117,1,1.544,,1
S285318017,Red-shouldered Hawk,Buteo lineatus,8487,1,US-MD,Prince George's,L265951,Lake Artemesia,38.9875613,-76.9223213,2025-11-20,09:54 AM,eBird - Traveling Count,85,1,1.639,,1
S285592532,Red-shouldered Hawk,Buteo lineatus,8487,2,US-MD,Prince George's,L265951,Lake Artemesia,38.9875613,-76.9223213,2025-11-22,08:44 AM,eBird - Traveling Count,97,1,1.571,,1,,,The day I don't bring my camera :(
S287406297,Red-shouldered Hawk,Buteo lineatus,8487,1,US-MD,Prince George's,L265951,Lake Artemesia,38.9875613,-76.9223213,2025-12-05,01:21 PM,eBird - Traveling Count,83,1,1.196,,1
S285938033,Red-tailed Hawk,Buteo jamaicensis,8506,1,US-MD,Baltimore,L558364,Loch Raven Reservoir--Primary Dam,39.43142,-76.5434647,2025-11-24,09:07 AM,eBird - Traveling Count,16,1,.074,,1,,,No EUWI :(
S190211510,Red-tailed Hawk,Buteo jamaicensis,8506,X,US-MD,Harford,L33052471,Home,39.5115926,-76.3364772,2024-08-04,,eBird - Casual Observation,,0,,,1
S204873220,Red-tailed Hawk,Buteo jamaicensis,8506,1,US-MD,Harford,L501716,Leight Park,39.4505764,-76.2682486,2024-12-08,02:30 PM,eBird - Traveling Count,45,1,1.609,,1
S237761983,Barred Owl,Strix varia,9219,1,US-MD,Prince George's,L265951,Lake Artemesia,38.9875613,-76.9223213,2025-05-14,10:34 AM,eBird - Casual Observation,,0,,,1,,HO
S201826701,Short-eared Owl,Asio flammeus,9276,X,US-MD,Prince George's,L37903875,Konterra,38.9949955,-76.9330874,2023-11-08,,eBird - Casual Observation,,0,,,1
S201829756,Short-eared Owl,Asio flammeus,9276,3,US-MD,Prince George's,L3228196,"Konterra Drive fields and ponds (private property, restricted access)",39.0781569,-76.8924694,2024-11-08,03:30 PM,eBird - Traveling Count,195,1,2.414,,40,,Continuing.  first nied ~23 minutes after sunset soaring over the fields for several minutes before settling down to cruise within a few meters of the ground..  No calling heard.  Seen by all observers.,"53-70ºF, clear, wind WSW 1-5 mph.  Sunset 5:00 EST.  Caravan of 24 cars.    Konterra is private property, no trespassing. Jay Sheppard is the only person with permission from the land owner to enter the property and to host guided caravan birfing tours. Those who enter the property without permission from the land owner are trespassing. Anyone can bird or take pictures from the public sidewalk along Konterra Drive that surrounds north and east half of the property. The fields, ponds, and infrastructure built by the land owner are on private property, please do not trespass."
S203605899,Belted Kingfisher,Megaceryle alcyon,10306,1,US-MD,Baltimore,L33865820,Cromwell Valley Park,39.4137417,-76.5471909,2024-11-25,09:00 AM,eBird - Traveling Count,60,1,1.931,,1
S289886153,Belted Kingfisher,Megaceryle alcyon,10306,1,US-MD,Cecil,L451204,Perryville Community Park,39.5471399,-76.0492516,2025-12-23,01:36 PM,eBird - Traveling Count,90,1,.719,,1,,,Conservative aythya estimates
S280099098,Belted Kingfisher,Megaceryle alcyon,10306,2,US-DC,District of Columbia,L247770,Kenilworth Park and Aquatic Gardens,38.9133204,-76.9443433,2025-10-18,10:40 AM,eBird - Traveling Count,34,1,1.664,,1,,,Birding riverwalk trail by bike
S280086420,Belted Kingfisher,Megaceryle alcyon,10306,1,US-MD,Prince George's,L1306688,Anacostia River Trail (PG Co.),38.9244278,-76.93717,2025-10-18,10:19 AM,eBird - Traveling Count,16,1,1.77,,1,,,Birding by bike
S280080156,Belted Kingfisher,Megaceryle alcyon,10306,1,US-MD,Prince George's,L795955,Bladensburg Waterfront Park,38.9363,-76.938538,2025-10-18,09:56 AM,eBird - Traveling Count,20,1,1.011,,1,,,Birding by bike
S220957381,Belted Kingfisher,Megaceryle alcyon,10306,1,US-MD,Prince George's,L265951,Lake Artemesia,38.9875613,-76.9223213,2025-03-25,08:30 AM,eBird - Traveling Count,105,1,1.609,,1
S273111794,Belted Kingfisher,Megaceryle alcyon,10306,1,US-MD,Prince George's,L265951,Lake Artemesia,38.9875613,-76.9223213,2025-09-13,08:02 AM,eBird - Traveling Count,136,1,2.148,,1
S277539829,Belted Kingfisher,Megaceryle alcyon,10306,1,US-MD,Prince George's,L265951,Lake Artemesia,38.9875613,-76.9223213,2025-10-05,07:37 AM,eBird - Traveling Count,158,1,1.413,,1
S278420453,Belted Kingfisher,Megaceryle alcyon,10306,1,US-MD,Prince George's,L265951,Lake Artemesia,38.9875613,-76.9223213,2025-10-10,07:29 AM,eBird - Traveling Count,156,1,.791,,1
S279692636,Belted Kingfisher,Megaceryle alcyon,10306,3,US-MD,Prince George's,L265951,Lake Artemesia,38.9875613,-76.9223213,2025-10-16,07:34 AM,eBird - Traveling Count,157,1,1.262,,1,,2 flyover
S280940520,Belted Kingfisher,Megaceryle alcyon,10306,1,US-MD,Prince George's,L265951,Lake Artemesia,38.9875613,-76.9223213,2025-10-23,09:03 AM,eBird - Traveling Count,114,1,2.151,,1,,,Lawnmowers :(
S281080741,Belted Kingfisher,Megaceryle alcyon,10306,2,US-MD,Prince George's,L265951,Lake Artemesia,38.9875613,-76.9223213,2025-10-24,08:23 AM,eBird - Traveling Count,102,1,1.183,,1
S282322765,Belted Kingfisher,Megaceryle alcyon,10306,1,US-MD,Prince George's,L265951,Lake Artemesia,38.9875613,-76.9223213,2025-11-01,08:06 AM,eBird - Traveling Count,149,1,1.168,,1
S282991819,Belted Kingfisher,Megaceryle alcyon,10306,1,US-MD,Prince George's,L265951,Lake Artemesia,38.9875613,-76.9223213,2025-11-05,07:08 AM,eBird - Traveling Count,131,1,1.142,,1
S284142669,Belted Kingfisher,Megaceryle alcyon,10306,1,US-MD,Prince George's,L265951,Lake Artemesia,38.9875613,-76.9223213,2025-11-12,08:37 AM,eBird - Traveling Count,117,1,1.544,,1
S284396120,Belted Kingfisher,Megaceryle alcyon,10306,1,US-MD,Prince George's,L265951,Lake Artemesia,38.9875613,-76.9223213,2025-11-14,07:04 AM,eBird - Traveling Count,124,1,1.384,,1
S285318017,Belted Kingfisher,Megaceryle alcyon,10306,2,US-MD,Prince George's,L265951,Lake Artemesia,38.9875613,-76.9223213,2025-11-20,09:54 AM,eBird - Traveling Count,85,1,1.639,,1
S283766063,Belted Kingfisher,Megaceryle alcyon,10306,1,US-MD,Prince George's,L7859025,Paint Branch Stream Valley Park,38.9866003,-76.9298856,2025-11-09,02:35 PM,eBird - Traveling Count,30,1,.576,,1
S289886153,Yellow-bellied Sapsucker,Sphyrapicus varius,11126,1,US-MD,Cecil,L451204,Perryville Community Park,39.5471399,-76.0492516,2025-12-23,01:36 PM,eBird - Traveling Count,90,1,.719,,1,,,Conservative aythya estimates
S280099098,Yellow-bellied Sapsucker,Sphyrapicus varius,11126,1,US-DC,District of Columbia,L247770,Kenilworth Park and Aquatic Gardens,38.9133204,-76.9443433,2025-10-18,10:40 AM,eBird - Traveling Count,34,1,1.664,,1,,,Birding riverwalk trail by bike
S286222727,Yellow-bellied Sapsucker,Sphyrapicus varius,11126,1,US-MD,Harford,L446446,Swan Harbor Farm Park,39.522482,-76.11444,2025-11-26,08:59 AM,eBird - Traveling Count,126,1,2.933,,1
S198504448,Yellow-bellied Sapsucker,Sphyrapicus varius,11126,1,US-MD,Prince George's,L265951,Lake Artemesia,38.9875613,-76.9223213,2024-10-12,09:34 AM,eBird - Traveling Count,97,1,3.09,,13
S277539829,Yellow-bellied Sapsucker,Sphyrapicus varius,11126,1,US-MD,Prince George's,L265951,Lake Artemesia,38.9875613,-76.9223213,2025-10-05,07:37 AM,eBird - Traveling Count,158,1,1.413,,1
S282991819,Yellow-bellied Sapsucker,Sphyrapicus varius,11126,1,US-MD,Prince George's,L265951,Lake Artemesia,38.9875613,-76.9223213,2025-11-05,07:08 AM,eBird - Traveling Count,131,1,1.142,,1
S287406297,Yellow-bellied Sapsucker,Sphyrapicus varius,11126,2,US-MD,Prince George's,L265951,Lake Artemesia,38.9875613,-76.9223213,2025-12-05,01:21 PM,eBird - Traveling Count,83,1,1.196,,1
S201828745,Yellow-bellied Sapsucker,Sphyrapicus varius,11126,3,US-MD,Prince George's,L7859025,Paint Branch Stream Valley Park,38.9866003,-76.9298856,2024-10-12,08:50 AM,eBird - Traveling Count,43,1,1.625,,12
S285569332,Yellow-bellied Sapsucker,Sphyrapicus varius,11126,1,US-MD,Prince George's,L7859025,Paint Branch Stream Valley Park,38.9866003,-76.9298856,2025-11-22,08:20 AM,eBird - Traveling Count,20,1,1.122,,1
S289886153,Red-headed Woodpecker,Melanerpes erythrocephalus,11145,2,US-MD,Cecil,L451204,Perryville Community Park,39.5471399,-76.0492516,2025-12-23,01:36 PM,eBird - Traveling Count,90,1,.719,,1,,Continuing adult and younger bird at Mason Dixon trailhead,Conservative aythya estimates
S203605899,Red-bellied Woodpecker,Melanerpes carolinus,11199,1,US-MD,Baltimore,L33865820,Cromwell Valley Park,39.4137417,-76.5471909,2024-11-25,09:00 AM,eBird - Traveling Count,60,1,1.931,,1
S285938033,Red-bellied Woodpecker,Melanerpes carolinus,11199,1,US-MD,Baltimore,L558364,Loch Raven Reservoir--Primary Dam,39.43142,-76.5434647,2025-11-24,09:07 AM,eBird - Traveling Count,16,1,.074,,1,,,No EUWI :(
S278589367,Red-bellied Woodpecker,Melanerpes carolinus,11199,7,US-MD,Cecil,L130476,Elk Neck SP--Turkey Pt.,39.4501419,-76.0083771,2025-10-11,09:12 AM,eBird - Traveling Count,101,1,1.133,,1
S289886153,Red-bellied Woodpecker,Melanerpes carolinus,11199,3,US-MD,Cecil,L451204,Perryville Community Park,39.5471399,-76.0492516,2025-12-23,01:36 PM,eBird - Traveling Count,90,1,.719,,1,,,Conservative aythya estimates
S280099098,Red-bellied Woodpecker,Melanerpes carolinus,11199,2,US-DC,District of Columbia,L247770,Kenilworth Park and Aquatic Gardens,38.9133204,-76.9443433,2025-10-18,10:40 AM,eBird - Traveling Count,34,1,1.664,,1,,,Birding riverwalk trail by bike
S204873220,Red-bellied Woodpecker,Melanerpes carolinus,11199,1,US-MD,Harford,L501716,Leight Park,39.4505764,-76.2682486,2024-12-08,02:30 PM,eBird - Traveling Count,45,1,1.609,,1
S269633855,Red-bellied Woodpecker,Melanerpes carolinus,11199,2,US-MD,Harford,L446446,Swan Harbor Farm Park,39.522482,-76.11444,2025-08-26,06:49 AM,eBird - Traveling Count,102,1,1.96,,1
S286222727,Red-bellied Woodpecker,Melanerpes carolinus,11199,1,US-MD,Harford,L446446,Swan Harbor Farm Park,39.522482,-76.11444,2025-11-26,08:59 AM,eBird - Traveling Count,126,1,2.933,,1
S233832509,Red-bellied Woodpecker,Melanerpes carolinus,11199,1,US-MD,Prince George's,L265951,Lake Artemesia,38.9875613,-76.9223213,2025-05-06,09:25 AM,eBird - Traveling Count,123,1,1.696,,1
S234745565,Red-bellied Woodpecker,Melanerpes carolinus,11199,1,US-MD,Prince George's,L265951,Lake Artemesia,38.9875613,-76.9223213,2025-05-08,02:23 PM,eBird - Traveling Count,72,1,2.961,,1
S235551582,Red-bellied Woodpecker,Melanerpes carolinus,11199,1,US-MD,Prince George's,L265951,Lake Artemesia,38.9875613,-76.9223213,2025-05-10,06:46 AM,eBird - Traveling Count,134,1,1.728,,1
S238291282,Red-bellied Woodpecker,Melanerpes carolinus,11199,1,US-MD,Prince George's,L265951,Lake Artemesia,38.9875613,-76.9223213,2025-05-15,10:34 AM,eBird - Traveling Count,107,1,1.866,,1
S273111794,Red-bellied Woodpecker,Melanerpes carolinus,11199,1,US-MD,Prince George's,L265951,Lake Artemesia,38.9875613,-76.9223213,2025-09-13,08:02 AM,eBird - Traveling Count,136,1,2.148,,1
S273341860,Red-bellied Woodpecker,Melanerpes carolinus,11199,5,US-MD,Prince George's,L265951,Lake Artemesia,38.9875613,-76.9223213,2025-09-14,07:36 AM,eBird - Traveling Count,96,1,2.451,,1
S275117125,Red-bellied Woodpecker,Melanerpes carolinus,11199,4,US-MD,Prince George's,L265951,Lake Artemesia,38.9875613,-76.9223213,2025-09-23,11:19 AM,eBird - Traveling Count,131,1,1.07,,1
S277539829,Red-bellied Woodpecker,Melanerpes carolinus,11199,7,US-MD,Prince George's,L265951,Lake Artemesia,38.9875613,-76.9223213,2025-10-05,07:37 AM,eBird - Traveling Count,158,1,1.413,,1
S278152902,Red-bellied Woodpecker,Melanerpes carolinus,11199,4,US-MD,Prince George's,L265951,Lake Artemesia,38.9875613,-76.9223213,2025-10-09,07:15 AM,eBird - Traveling Count,85,1,1.127,,1
S278420453,Red-bellied Woodpecker,Melanerpes carolinus,11199,2,US-MD,Prince George's,L265951,Lake Artemesia,38.9875613,-76.9223213,2025-10-10,07:29 AM,eBird - Traveling Count,156,1,.791,,1
S279692636,Red-bellied Woodpecker,Melanerpes carolinus,11199,4,US-MD,Prince George's,L265951,Lake Artemesia,38.9875613,-76.9223213,2025-10-16,07:34 AM,eBird - Traveling Count,157,1,1.262,,1
S280940520,Red-bellied Woodpecker,Melanerpes carolinus,11199,2,US-MD,Prince George's,L265951,Lake Artemesia,38.9875613,-76.9223213,2025-10-23,09:03 AM,eBird - Traveling Count,114,1,2.151,,1,,,Lawnmowers :(
S281080741,Red-bellied Woodpecker,Melanerpes carolinus,11199,3,US-MD,Prince George's,L265951,Lake Artemesia,38.9875613,-76.9223213,2025-10-24,08:23 AM,eBird - Traveling Count,102,1,1.183,,1
S281905245,Red-bellied Woodpecker,Melanerpes carolinus,11199,1,US-MD,Prince George's,L265951,Lake Artemesia,38.9875613,-76.9223213,2025-10-29,08:29 AM,eBird - Traveling Count,84,1,.901,,1
S282322765,Red-bellied Woodpecker,Melanerpes carolinus,11199,4,US-MD,Prince George's,L265951,Lake Artemesia,38.9875613,-76.9223213,2025-11-01,08:06 AM,eBird - Traveling Count,149,1,1.168,,1
S282991819,Red-bellied Woodpecker,Melanerpes carolinus,11199,4,US-MD,Prince George's,L265951,Lake Artemesia,38.9875613,-76.9223213,2025-11-05,07:08 AM,eBird - Traveling Count,131,1,1.142,,1
S284142669,Red-bellied Woodpecker,Melanerpes carolinus,11199,3,US-MD,Prince George's,L265951,Lake Artemesia,38.9875613,-76.9223213,2025-11-12,08:37 AM,eBird - Traveling Count,117,1,1.544,,1
S284396120,Red-bellied Woodpecker,Melanerpes carolinus,11199,3,US-MD,Prince George's,L265951,Lake Artemesia,38.9875613,-76.9223213,2025-11-14,07:04 AM,eBird - Traveling Count,124,1,1.384,,1
S285185979,Red-bellied Woodpecker,Melanerpes carolinus,11199,3,US-MD,Prince George's,L265951,Lake Artemesia,38.9875613,-76.9223213,2025-11-19,09:53 AM,eBird - Traveling Count,90,1,1.29,,1
